step,origin,lead_time,date,actual,predicted
0,2022-12-13,1,2022-12-14,89.92182688923423,88.96115935538093
0,2022-12-13,2,2022-12-15,90.44565783986201,88.93046060640415
0,2022-12-13,3,2022-12-16,88.24514163066125,88.89436130446954
0,2022-12-13,4,2022-12-19,89.40340424391165,88.89760507121956
0,2022-12-13,5,2022-12-20,89.1932594757313,88.91047201955064
0,2022-12-13,6,2022-12-21,88.10650745630535,88.90091573937087
0,2022-12-13,7,2022-12-22,88.82851375763865,88.89110077485172
0,2022-12-13,8,2022-12-23,89.49894571858906,88.87546874799645
0,2022-12-13,9,2022-12-26,88.55204285485492,88.85148924816619
0,2022-12-13,10,2022-12-27,91.1089972931938,88.83098951218872
0,2022-12-13,11,2022-12-28,89.97202617140132,88.83140556914702
0,2022-12-13,12,2022-12-29,88.29963396194616,88.83169639077767
0,2022-12-13,13,2022-12-30,87.19387660325128,88.81691560557759
0,2022-12-13,14,2023-01-02,88.65077307646345,88.80357906658193
0,2022-12-13,15,2023-01-03,88.49860532102369,88.76054032796621
0,2022-12-13,16,2023-01-04,88.1377707332922,88.75647178229336
0,2022-12-13,17,2023-01-05,88.0743401927226,88.70457989820079
0,2022-12-13,18,2023-01-06,87.46396172720276,88.70024212116351
0,2022-12-13,19,2023-01-09,86.74747642233046,88.68842426964696
0,2022-12-13,20,2023-01-10,86.06764724411087,88.64739614262858
1,2023-01-10,1,2023-01-11,86.72469380439664,86.04154043579264
1,2023-01-10,2,2023-01-12,87.68207269401421,86.03433918428529
1,2023-01-10,3,2023-01-13,86.55189276274517,86.0107523371663
1,2023-01-10,4,2023-01-16,86.70421067128362,85.96711111019494
1,2023-01-10,5,2023-01-17,87.39390238531517,85.96238511978245
1,2023-01-10,6,2023-01-18,86.20227568208611,85.9447324151323
1,2023-01-10,7,2023-01-19,85.57874973950318,85.92746518041696
1,2023-01-10,8,2023-01-20,84.40894396516586,85.89538915668658
1,2023-01-10,9,2023-01-23,82.9757208340817,85.87189119465755
1,2023-01-10,10,2023-01-24,82.92529155118096,85.82305156259946
1,2023-01-10,11,2023-01-25,82.02715011560338,85.82357300434465
1,2023-01-10,12,2023-01-26,82.48695816623164,85.78815909746793
1,2023-01-10,13,2023-01-27,82.27733144420522,85.77725651322261
1,2023-01-10,14,2023-01-30,82.50132065725398,85.73145321867528
1,2023-01-10,15,2023-01-31,82.01243775684728,85.69008982032048
1,2023-01-10,16,2023-02-01,81.17336993842304,85.661030195369
1,2023-01-10,17,2023-02-02,80.87166598924439,85.61185258194288
1,2023-01-10,18,2023-02-03,80.64920613379171,85.5821170521562
1,2023-01-10,19,2023-02-06,79.71999754905485,85.58605975510146
1,2023-01-10,20,2023-02-07,79.91790881530609,85.57043201216233
2,2023-02-07,1,2023-02-08,80.43105997516072,79.86540125669757
2,2023-02-07,2,2023-02-09,80.35152296477206,79.83299685853511
2,2023-02-07,3,2023-02-10,81.82381204349556,79.80174625337365
2,2023-02-07,4,2023-02-13,80.94729200891739,79.74490956184431
